# # mstop[GeV],mchi[GeV]
4.7224e+02,4.7329e+02,4.7380e+02,4.7186e+02,4.7000e+02,4.6638e+02,4.6112e+02,4.6000e+02,4.5263e+02,4.5000e+02,4.4457e+02,4.4000e+02,4.3769e+02,4.3141e+02,4.3036e+02,4.3000e+02,4.2260e+02,4.2000e+02,4.1652e+02,4.1000e+02,4.0595e+02,4.0000e+02,3.9539e+02,3.9493e+02,3.9449e+02,3.9413e+02,3.9360e+02,3.9279e+02,3.9000e+02,3.8522e+02,3.8000e+02,3.7136e+02,3.7000e+02,3.6585e+02,3.6162e+02,3.6000e+02,3.5797e+02,3.5000e+02,3.4486e+02,3.4000e+02,3.3128e+02,3.3000e+02,3.2929e+02,3.2726e+02,3.2000e+02,3.1296e+02,3.1000e+02,3.0756e+02,3.0000e+02,2.9642e+02,2.9306e+02,2.9000e+02,2.8565e+02,2.8000e+02,2.7946e+02,2.7626e+02,2.7000e+02,2.6747e+02,2.6000e+02,2.5303e+02,2.5000e+02,2.4757e+02,2.4000e+02,2.3353e+02,2.3000e+02,2.2641e+02,2.2000e+02,2.1436e+02,2.1000e+02,2.0443e+02,2.0000e+02
4.6224e+02,4.6145e+02,4.6106e+02,4.5847e+02,4.5611e+02,4.5141e+02,4.4488e+02,4.4361e+02,4.3522e+02,4.3218e+02,4.2592e+02,4.2068e+02,4.1803e+02,4.1072e+02,4.0946e+02,4.0907e+02,4.0043e+02,3.9762e+02,3.9386e+02,3.8647e+02,3.8188e+02,3.7542e+02,3.6902e+02,3.6490e+02,3.6090e+02,3.5673e+02,3.5079e+02,3.4670e+02,3.4303e+02,3.3628e+02,3.2954e+02,3.1840e+02,3.1664e+02,3.1130e+02,3.0464e+02,3.0275e+02,3.0038e+02,2.9035e+02,2.8303e+02,2.7610e+02,2.6368e+02,2.6185e+02,2.6083e+02,2.5774e+02,2.4441e+02,2.3002e+02,2.2396e+02,2.1897e+02,2.0512e+02,1.9224e+02,1.8017e+02,1.6989e+02,1.5527e+02,1.3732e+02,1.3562e+02,1.0773e+02,1.0291e+02,9.4158e+01,8.7707e+01,8.1687e+01,7.5505e+01,7.3852e+01,6.8634e+01,6.4178e+01,6.0756e+01,5.7279e+01,5.2617e+01,4.8269e+01,4.4031e+01,3.8621e+01,3.4314e+01
