#: table_doi: 10.17182/hepdata.106115.v2/t14
#: name: Simplified likelihood: covariance matrix (Monojet)
#: description: Matrix of covariance coefficients between signal region bins. The coefficients are obtained from the background-only fit to the control regions, and serve as input to the simplified likelihood reinterpretation scheme.
#: data_file: simplified_likelihood:_covariance_matrix_(monojet).yaml
#: keyword cmenergies: 13000.0
First Bin,Second Bin,Covariance
monojet_2016_bin4,monojet_2016_bin0,898793.8461
monojet_2016_bin4,monojet_2016_bin1,492787.8894
monojet_2016_bin4,monojet_2016_bin2,220670.2092
monojet_2016_bin4,monojet_2016_bin3,135767.8059
monojet_2016_bin4,monojet_2016_bin4,99471.41155
monojet_2016_bin4,monojet_2016_bin5,45674.29195
monojet_2016_bin4,monojet_2016_bin6,38946.60024
monojet_2016_bin4,monojet_2016_bin7,22365.44799
monojet_2016_bin4,monojet_2016_bin8,11770.08243
monojet_2016_bin4,monojet_2016_bin9,8759.193202
monojet_2016_bin4,monojet_2016_bin10,6268.02859
monojet_2016_bin4,monojet_2016_bin11,3811.064218
monojet_2016_bin4,monojet_2016_bin12,2148.816223
monojet_2016_bin4,monojet_2016_bin13,1503.476782
monojet_2016_bin4,monojet_2016_bin14,811.7630826
monojet_2016_bin4,monojet_2016_bin15,766.1407399
monojet_2016_bin4,monojet_2016_bin16,446.1000624
monojet_2016_bin4,monojet_2016_bin17,433.2843491
monojet_2016_bin4,monojet_2016_bin18,235.0100273
monojet_2016_bin4,monojet_2016_bin19,102.9184611
monojet_2016_bin4,monojet_2016_bin20,112.1584797
monojet_2016_bin4,monojet_2016_bin21,112.699909
monojet_2016_bin4,monojet_2017_bin0,35273.9197
monojet_2016_bin4,monojet_2017_bin1,14446.45574
monojet_2016_bin4,monojet_2017_bin2,6077.612266
monojet_2016_bin4,monojet_2017_bin3,4460.394447
monojet_2016_bin4,monojet_2017_bin4,4253.841117
monojet_2016_bin4,monojet_2017_bin5,2487.536328
monojet_2016_bin4,monojet_2017_bin6,2220.457855
monojet_2016_bin4,monojet_2017_bin7,1806.261159
monojet_2016_bin4,monojet_2017_bin8,379.6266776
monojet_2016_bin4,monojet_2017_bin9,468.6956791
monojet_2016_bin4,monojet_2017_bin10,265.5777412
monojet_2016_bin4,monojet_2017_bin11,233.4245741
monojet_2016_bin4,monojet_2017_bin12,323.5336059
monojet_2016_bin4,monojet_2017_bin13,113.6689469
monojet_2016_bin4,monojet_2017_bin14,-5.421589384
monojet_2016_bin4,monojet_2017_bin15,36.59827223
monojet_2016_bin4,monojet_2017_bin16,-31.50578412
monojet_2016_bin4,monojet_2017_bin17,42.06143645
monojet_2016_bin4,monojet_2017_bin18,-5.226416318
monojet_2016_bin4,monojet_2017_bin19,-16.60638259
monojet_2016_bin4,monojet_2017_bin20,36.14961422
monojet_2016_bin4,monojet_2017_bin21,16.59234498
monojet_2016_bin4,monojet_2018_bin0,67147.36232
monojet_2016_bin4,monojet_2018_bin1,36137.99093
monojet_2016_bin4,monojet_2018_bin2,21121.20986
monojet_2016_bin4,monojet_2018_bin3,10913.812
monojet_2016_bin4,monojet_2018_bin4,6462.338842
monojet_2016_bin4,monojet_2018_bin5,3978.987721
monojet_2016_bin4,monojet_2018_bin6,3394.607725
monojet_2016_bin4,monojet_2018_bin7,3490.441441
monojet_2016_bin4,monojet_2018_bin8,1576.546181
monojet_2016_bin4,monojet_2018_bin9,978.956386
monojet_2016_bin4,monojet_2018_bin10,887.0380432
monojet_2016_bin4,monojet_2018_bin11,461.1765741
monojet_2016_bin4,monojet_2018_bin12,261.4596744
monojet_2016_bin4,monojet_2018_bin13,155.1823201
monojet_2016_bin4,monojet_2018_bin14,-7.789837987
monojet_2016_bin4,monojet_2018_bin15,93.82329367
monojet_2016_bin4,monojet_2018_bin16,13.95609686
monojet_2016_bin4,monojet_2018_bin17,120.0262436
monojet_2016_bin4,monojet_2018_bin18,-8.177066978
monojet_2016_bin4,monojet_2018_bin19,16.76327764
monojet_2016_bin4,monojet_2018_bin20,13.79563254
monojet_2016_bin4,monojet_2018_bin21,29.0441436
monojet_2016_bin5,monojet_2016_bin0,437646.4144
monojet_2016_bin5,monojet_2016_bin1,242195.2283
monojet_2016_bin5,monojet_2016_bin2,123435.689
monojet_2016_bin5,monojet_2016_bin3,76245.13928
monojet_2016_bin5,monojet_2016_bin4,45674.29195
monojet_2016_bin5,monojet_2016_bin5,38216.46482
monojet_2016_bin5,monojet_2016_bin6,23799.53712
monojet_2016_bin5,monojet_2016_bin7,13564.55176
monojet_2016_bin5,monojet_2016_bin8,7775.854986
monojet_2016_bin5,monojet_2016_bin9,5695.169789
monojet_2016_bin5,monojet_2016_bin10,4164.61363
monojet_2016_bin5,monojet_2016_bin11,2526.550304
monojet_2016_bin5,monojet_2016_bin12,1422.598039
monojet_2016_bin5,monojet_2016_bin13,1004.589001
monojet_2016_bin5,monojet_2016_bin14,580.5833674
monojet_2016_bin5,monojet_2016_bin15,497.8424079
monojet_2016_bin5,monojet_2016_bin16,292.0478964
monojet_2016_bin5,monojet_2016_bin17,293.2634033
monojet_2016_bin5,monojet_2016_bin18,157.8323282
monojet_2016_bin5,monojet_2016_bin19,70.16585618
monojet_2016_bin5,monojet_2016_bin20,70.71390793
monojet_2016_bin5,monojet_2016_bin21,66.37789476
monojet_2016_bin5,monojet_2017_bin0,12725.18686
monojet_2016_bin5,monojet_2017_bin1,5825.4754
monojet_2016_bin5,monojet_2017_bin2,600.3875471
monojet_2016_bin5,monojet_2017_bin3,2295.62498
monojet_2016_bin5,monojet_2017_bin4,2122.485937
monojet_2016_bin5,monojet_2017_bin5,1163.76366
monojet_2016_bin5,monojet_2017_bin6,960.3069292
monojet_2016_bin5,monojet_2017_bin7,912.3581558
monojet_2016_bin5,monojet_2017_bin8,323.8670127
monojet_2016_bin5,monojet_2017_bin9,463.9442777
monojet_2016_bin5,monojet_2017_bin10,435.6409372
monojet_2016_bin5,monojet_2017_bin11,233.9196654
monojet_2016_bin5,monojet_2017_bin12,227.9938527
monojet_2016_bin5,monojet_2017_bin13,158.0137548
monojet_2016_bin5,monojet_2017_bin14,-9.585901299
monojet_2016_bin5,monojet_2017_bin15,23.45706535
monojet_2016_bin5,monojet_2017_bin16,-1.783457224
monojet_2016_bin5,monojet_2017_bin17,48.05857253
monojet_2016_bin5,monojet_2017_bin18,0.6050507381
monojet_2016_bin5,monojet_2017_bin19,-11.93276918
monojet_2016_bin5,monojet_2017_bin20,20.59707581
monojet_2016_bin5,monojet_2017_bin21,23.5249513
monojet_2016_bin5,monojet_2018_bin0,43204.45743
monojet_2016_bin5,monojet_2018_bin1,20528.90281
monojet_2016_bin5,monojet_2018_bin2,12118.69637
monojet_2016_bin5,monojet_2018_bin3,6266.756735
monojet_2016_bin5,monojet_2018_bin4,3418.450314
monojet_2016_bin5,monojet_2018_bin5,2314.581176
monojet_2016_bin5,monojet_2018_bin6,2229.408924
monojet_2016_bin5,monojet_2018_bin7,1944.236821
monojet_2016_bin5,monojet_2018_bin8,1115.031676
monojet_2016_bin5,monojet_2018_bin9,578.2503238
monojet_2016_bin5,monojet_2018_bin10,633.9008334
monojet_2016_bin5,monojet_2018_bin11,380.5594137
monojet_2016_bin5,monojet_2018_bin12,146.7177549
monojet_2016_bin5,monojet_2018_bin13,185.6326566
monojet_2016_bin5,monojet_2018_bin14,52.39911793
monojet_2016_bin5,monojet_2018_bin15,93.83097465
monojet_2016_bin5,monojet_2018_bin16,0.03520313089
monojet_2016_bin5,monojet_2018_bin17,57.30879948
monojet_2016_bin5,monojet_2018_bin18,7.358016749
monojet_2016_bin5,monojet_2018_bin19,13.26469595
monojet_2016_bin5,monojet_2018_bin20,-3.437616789
monojet_2016_bin5,monojet_2018_bin21,16.15003463
monojet_2016_bin6,monojet_2016_bin0,377857.6261
monojet_2016_bin6,monojet_2016_bin1,208353.813
monojet_2016_bin6,monojet_2016_bin2,106586.0664
monojet_2016_bin6,monojet_2016_bin3,64285.70028
monojet_2016_bin6,monojet_2016_bin4,38946.60024
monojet_2016_bin6,monojet_2016_bin5,23799.53712
monojet_2016_bin6,monojet_2016_bin6,28444.34259
monojet_2016_bin6,monojet_2016_bin7,11873.67902
monojet_2016_bin6,monojet_2016_bin8,6917.752943
monojet_2016_bin6,monojet_2016_bin9,4860.535904
monojet_2016_bin6,monojet_2016_bin10,3619.789982
monojet_2016_bin6,monojet_2016_bin11,2228.669947
monojet_2016_bin6,monojet_2016_bin12,1290.870452
monojet_2016_bin6,monojet_2016_bin13,843.2657205
monojet_2016_bin6,monojet_2016_bin14,525.3694244
monojet_2016_bin6,monojet_2016_bin15,443.7693245
monojet_2016_bin6,monojet_2016_bin16,264.0767719
monojet_2016_bin6,monojet_2016_bin17,276.6482379
monojet_2016_bin6,monojet_2016_bin18,132.4252724
monojet_2016_bin6,monojet_2016_bin19,56.66178264
monojet_2016_bin6,monojet_2016_bin20,67.19998879
monojet_2016_bin6,monojet_2016_bin21,66.5158866
monojet_2016_bin6,monojet_2017_bin0,22185.7645
monojet_2016_bin6,monojet_2017_bin1,10270.55074
monojet_2016_bin6,monojet_2017_bin2,3859.832927
monojet_2016_bin6,monojet_2017_bin3,3185.024224
monojet_2016_bin6,monojet_2017_bin4,3132.441119
monojet_2016_bin6,monojet_2017_bin5,1576.199056
monojet_2016_bin6,monojet_2017_bin6,1392.194225
monojet_2016_bin6,monojet_2017_bin7,1106.618943
monojet_2016_bin6,monojet_2017_bin8,535.745892
monojet_2016_bin6,monojet_2017_bin9,330.1497183
monojet_2016_bin6,monojet_2017_bin10,308.998604
monojet_2016_bin6,monojet_2017_bin11,186.5546578
monojet_2016_bin6,monojet_2017_bin12,184.3108069
monojet_2016_bin6,monojet_2017_bin13,45.29993949
monojet_2016_bin6,monojet_2017_bin14,13.67141325
monojet_2016_bin6,monojet_2017_bin15,53.09483934
monojet_2016_bin6,monojet_2017_bin16,-25.06477303
monojet_2016_bin6,monojet_2017_bin17,38.18427911
monojet_2016_bin6,monojet_2017_bin18,6.274788503
monojet_2016_bin6,monojet_2017_bin19,1.623739866
monojet_2016_bin6,monojet_2017_bin20,17.37553626
monojet_2016_bin6,monojet_2017_bin21,12.9439778
monojet_2016_bin6,monojet_2018_bin0,22784.56755
monojet_2016_bin6,monojet_2018_bin1,8650.103416
monojet_2016_bin6,monojet_2018_bin2,6026.579068
monojet_2016_bin6,monojet_2018_bin3,2546.919679
monojet_2016_bin6,monojet_2018_bin4,1236.441353
monojet_2016_bin6,monojet_2018_bin5,1168.703684
monojet_2016_bin6,monojet_2018_bin6,1094.222557
monojet_2016_bin6,monojet_2018_bin7,1098.594455
monojet_2016_bin6,monojet_2018_bin8,839.3335347
monojet_2016_bin6,monojet_2018_bin9,221.6730676
monojet_2016_bin6,monojet_2018_bin10,284.265322
monojet_2016_bin6,monojet_2018_bin11,210.8402636
monojet_2016_bin6,monojet_2018_bin12,66.29162184
monojet_2016_bin6,monojet_2018_bin13,121.1640057
monojet_2016_bin6,monojet_2018_bin14,18.43744959
monojet_2016_bin6,monojet_2018_bin15,35.46553893
monojet_2016_bin6,monojet_2018_bin16,-8.389749681
monojet_2016_bin6,monojet_2018_bin17,35.05829587
monojet_2016_bin6,monojet_2018_bin18,2.672881378
monojet_2016_bin6,monojet_2018_bin19,5.996031102
monojet_2016_bin6,monojet_2018_bin20,8.709688038
monojet_2016_bin6,monojet_2018_bin21,5.728862796
monojet_2016_bin7,monojet_2016_bin0,216898.8756
monojet_2016_bin7,monojet_2016_bin1,118037.7008
monojet_2016_bin7,monojet_2016_bin2,58981.10077
monojet_2016_bin7,monojet_2016_bin3,36377.63207
monojet_2016_bin7,monojet_2016_bin4,22365.44799
monojet_2016_bin7,monojet_2016_bin5,13564.55176
monojet_2016_bin7,monojet_2016_bin6,11873.67902
monojet_2016_bin7,monojet_2016_bin7,11307.1171
monojet_2016_bin7,monojet_2016_bin8,3973.268689
monojet_2016_bin7,monojet_2016_bin9,2750.939902
monojet_2016_bin7,monojet_2016_bin10,2211.011257
monojet_2016_bin7,monojet_2016_bin11,1304.603254
monojet_2016_bin7,monojet_2016_bin12,758.906037
monojet_2016_bin7,monojet_2016_bin13,503.072805
monojet_2016_bin7,monojet_2016_bin14,313.0413877
monojet_2016_bin7,monojet_2016_bin15,263.0365487
monojet_2016_bin7,monojet_2016_bin16,167.3292932
monojet_2016_bin7,monojet_2016_bin17,164.4143988
monojet_2016_bin7,monojet_2016_bin18,67.37621473
monojet_2016_bin7,monojet_2016_bin19,26.3198512
monojet_2016_bin7,monojet_2016_bin20,35.44135894
monojet_2016_bin7,monojet_2016_bin21,45.92754496
monojet_2016_bin7,monojet_2017_bin0,11619.90261
