#: table_doi: 10.17182/hepdata.106115.v2/t16
#: name: Simplified likelihood: covariance matrix (Mono-V)
#: description: Matrix of covariance coefficients between signal region bins. The coefficients are obtained from the background-only fit to the control regions, and serve as input to the simplified likelihood reinterpretation scheme.
#: data_file: simplified_likelihood:_covariance_matrix_(mono-v).yaml
#: keyword cmenergies: 13000.0
First Bin,Second Bin,Covariance
monovloose_2017_bin4,monovtight_2017_bin1,168.4671084
monovloose_2017_bin4,monovtight_2017_bin2,78.5174097
monovloose_2017_bin4,monovtight_2017_bin3,27.36272131
monovloose_2017_bin4,monovtight_2017_bin4,6.617479202
monovloose_2017_bin4,monovtight_2017_bin5,0.2158608606
monovloose_2017_bin4,monovtight_2017_bin6,-1.199353197
monovloose_2017_bin4,monovtight_2018_bin0,78.68409426
monovloose_2017_bin4,monovtight_2018_bin1,11.33749684
monovloose_2017_bin4,monovtight_2018_bin2,10.34827639
monovloose_2017_bin4,monovtight_2018_bin3,10.30649967
monovloose_2017_bin4,monovtight_2018_bin4,12.66084123
monovloose_2017_bin4,monovtight_2018_bin5,4.713905465
monovloose_2017_bin4,monovtight_2018_bin6,1.175871565
monovloose_2017_bin5,monovtau21_2016_bin0,15.85185083
monovloose_2017_bin5,monovtau21_2016_bin1,10.55253279
monovloose_2017_bin5,monovtau21_2016_bin2,-18.1299769
monovloose_2017_bin5,monovtau21_2016_bin3,-4.78389202
monovloose_2017_bin5,monovtau21_2016_bin4,5.848740393
monovloose_2017_bin5,monovtau21_2016_bin5,5.012610805
monovloose_2017_bin5,monovtau21_2016_bin6,-1.058763031
monovloose_2017_bin5,monovloose_2017_bin0,718.7978938
monovloose_2017_bin5,monovloose_2017_bin1,537.7639163
monovloose_2017_bin5,monovloose_2017_bin2,349.0805868
monovloose_2017_bin5,monovloose_2017_bin3,373.1373825
monovloose_2017_bin5,monovloose_2017_bin4,152.5759195
monovloose_2017_bin5,monovloose_2017_bin5,177.4655288
monovloose_2017_bin5,monovloose_2017_bin6,34.83944731
monovloose_2017_bin5,monovloose_2018_bin0,179.9066113
monovloose_2017_bin5,monovloose_2018_bin1,125.604035
monovloose_2017_bin5,monovloose_2018_bin2,91.97354552
monovloose_2017_bin5,monovloose_2018_bin3,63.23216891
monovloose_2017_bin5,monovloose_2018_bin4,22.27714223
monovloose_2017_bin5,monovloose_2018_bin5,13.09213428
monovloose_2017_bin5,monovloose_2018_bin6,3.250003145
monovloose_2017_bin5,monovtight_2017_bin0,82.17794468
monovloose_2017_bin5,monovtight_2017_bin1,58.37603624
monovloose_2017_bin5,monovtight_2017_bin2,34.05350074
monovloose_2017_bin5,monovtight_2017_bin3,-1.289815719
monovloose_2017_bin5,monovtight_2017_bin4,-2.380437644
monovloose_2017_bin5,monovtight_2017_bin5,-4.456465979
monovloose_2017_bin5,monovtight_2017_bin6,-1.719737166
monovloose_2017_bin5,monovtight_2018_bin0,59.10714165
monovloose_2017_bin5,monovtight_2018_bin1,9.3690517
monovloose_2017_bin5,monovtight_2018_bin2,10.8167309
monovloose_2017_bin5,monovtight_2018_bin3,9.217458872
monovloose_2017_bin5,monovtight_2018_bin4,7.022622392
monovloose_2017_bin5,monovtight_2018_bin5,1.298374672
monovloose_2017_bin5,monovtight_2018_bin6,1.55001271
monovloose_2017_bin6,monovtau21_2016_bin0,-34.11908616
monovloose_2017_bin6,monovtau21_2016_bin1,8.966407501
monovloose_2017_bin6,monovtau21_2016_bin2,-1.422037046
monovloose_2017_bin6,monovtau21_2016_bin3,-1.903573202
monovloose_2017_bin6,monovtau21_2016_bin4,0.4734981271
monovloose_2017_bin6,monovtau21_2016_bin5,-0.9598572641
monovloose_2017_bin6,monovtau21_2016_bin6,0.1361422729
monovloose_2017_bin6,monovloose_2017_bin0,179.4153398
monovloose_2017_bin6,monovloose_2017_bin1,178.0986081
monovloose_2017_bin6,monovloose_2017_bin2,124.63826
monovloose_2017_bin6,monovloose_2017_bin3,152.960988
monovloose_2017_bin6,monovloose_2017_bin4,67.85427736
monovloose_2017_bin6,monovloose_2017_bin5,34.83944731
monovloose_2017_bin6,monovloose_2017_bin6,41.26858577
monovloose_2017_bin6,monovloose_2018_bin0,61.73206517
monovloose_2017_bin6,monovloose_2018_bin1,56.2881199
monovloose_2017_bin6,monovloose_2018_bin2,37.30337896
monovloose_2017_bin6,monovloose_2018_bin3,18.95711814
monovloose_2017_bin6,monovloose_2018_bin4,10.04299428
monovloose_2017_bin6,monovloose_2018_bin5,4.581235355
monovloose_2017_bin6,monovloose_2018_bin6,0.02037294487
monovloose_2017_bin6,monovtight_2017_bin0,20.37111468
monovloose_2017_bin6,monovtight_2017_bin1,14.77268114
monovloose_2017_bin6,monovtight_2017_bin2,7.970030375
monovloose_2017_bin6,monovtight_2017_bin3,-0.6304509988
monovloose_2017_bin6,monovtight_2017_bin4,-2.142337969
monovloose_2017_bin6,monovtight_2017_bin5,-1.361049006
monovloose_2017_bin6,monovtight_2017_bin6,-1.083937248
monovloose_2017_bin6,monovtight_2018_bin0,11.12814442
monovloose_2017_bin6,monovtight_2018_bin1,-9.610804951
monovloose_2017_bin6,monovtight_2018_bin2,-3.429025259
monovloose_2017_bin6,monovtight_2018_bin3,0.5287114884
monovloose_2017_bin6,monovtight_2018_bin4,3.009020569
monovloose_2017_bin6,monovtight_2018_bin5,-0.3801631304
monovloose_2017_bin6,monovtight_2018_bin6,-0.2607146122
monovloose_2018_bin0,monovtau21_2016_bin0,1496.431044
monovloose_2018_bin0,monovtau21_2016_bin1,1994.363806
monovloose_2018_bin0,monovtau21_2016_bin2,706.8848577
monovloose_2018_bin0,monovtau21_2016_bin3,567.0151843
monovloose_2018_bin0,monovtau21_2016_bin4,299.3076049
monovloose_2018_bin0,monovtau21_2016_bin5,60.82410128
monovloose_2018_bin0,monovtau21_2016_bin6,16.90411003
monovloose_2018_bin0,monovloose_2017_bin0,7386.987238
monovloose_2018_bin0,monovloose_2017_bin1,4598.078363
monovloose_2018_bin0,monovloose_2017_bin2,2548.964748
monovloose_2018_bin0,monovloose_2017_bin3,1819.565419
monovloose_2018_bin0,monovloose_2017_bin4,567.0208414
monovloose_2018_bin0,monovloose_2017_bin5,179.9066113
monovloose_2018_bin0,monovloose_2017_bin6,61.73206517
monovloose_2018_bin0,monovloose_2018_bin0,69135.98692
monovloose_2018_bin0,monovloose_2018_bin1,28359.11075
monovloose_2018_bin0,monovloose_2018_bin2,13412.39805
monovloose_2018_bin0,monovloose_2018_bin3,9695.541933
monovloose_2018_bin0,monovloose_2018_bin4,2718.798134
monovloose_2018_bin0,monovloose_2018_bin5,959.7426261
monovloose_2018_bin0,monovloose_2018_bin6,246.4059444
monovloose_2018_bin0,monovtight_2017_bin0,1478.43019
monovloose_2018_bin0,monovtight_2017_bin1,868.5277136
monovloose_2018_bin0,monovtight_2017_bin2,357.9316543
monovloose_2018_bin0,monovtight_2017_bin3,284.7204591
monovloose_2018_bin0,monovtight_2017_bin4,44.40877697
monovloose_2018_bin0,monovtight_2017_bin5,9.383039076
monovloose_2018_bin0,monovtight_2017_bin6,-24.6022995
monovloose_2018_bin0,monovtight_2018_bin0,6395.528722
monovloose_2018_bin0,monovtight_2018_bin1,3736.019681
monovloose_2018_bin0,monovtight_2018_bin2,1864.609802
monovloose_2018_bin0,monovtight_2018_bin3,1639.301039
monovloose_2018_bin0,monovtight_2018_bin4,646.3658829
monovloose_2018_bin0,monovtight_2018_bin5,301.9643145
monovloose_2018_bin0,monovtight_2018_bin6,76.07896314
monovloose_2018_bin1,monovtau21_2016_bin0,709.4550234
monovloose_2018_bin1,monovtau21_2016_bin1,683.1076101
monovloose_2018_bin1,monovtau21_2016_bin2,386.7210433
monovloose_2018_bin1,monovtau21_2016_bin3,270.8702253
monovloose_2018_bin1,monovtau21_2016_bin4,30.72771902
monovloose_2018_bin1,monovtau21_2016_bin5,3.560037836
monovloose_2018_bin1,monovtau21_2016_bin6,20.27550622
monovloose_2018_bin1,monovloose_2017_bin0,5591.773133
monovloose_2018_bin1,monovloose_2017_bin1,3996.387886
monovloose_2018_bin1,monovloose_2017_bin2,1976.412044
monovloose_2018_bin1,monovloose_2017_bin3,1342.083877
monovloose_2018_bin1,monovloose_2017_bin4,471.5051461
monovloose_2018_bin1,monovloose_2017_bin5,125.604035
monovloose_2018_bin1,monovloose_2017_bin6,56.2881199
monovloose_2018_bin1,monovloose_2018_bin0,28359.11075
monovloose_2018_bin1,monovloose_2018_bin1,25061.06915
monovloose_2018_bin1,monovloose_2018_bin2,8878.252476
monovloose_2018_bin1,monovloose_2018_bin3,6289.911602
monovloose_2018_bin1,monovloose_2018_bin4,1908.08927
monovloose_2018_bin1,monovloose_2018_bin5,716.2032974
monovloose_2018_bin1,monovloose_2018_bin6,203.4777611
monovloose_2018_bin1,monovtight_2017_bin0,1037.140329
monovloose_2018_bin1,monovtight_2017_bin1,539.6118563
monovloose_2018_bin1,monovtight_2017_bin2,346.6340321
monovloose_2018_bin1,monovtight_2017_bin3,218.5503401
monovloose_2018_bin1,monovtight_2017_bin4,5.317660064
monovloose_2018_bin1,monovtight_2017_bin5,16.40145336
monovloose_2018_bin1,monovtight_2017_bin6,-2.641145194
monovloose_2018_bin1,monovtight_2018_bin0,3529.736754
monovloose_2018_bin1,monovtight_2018_bin1,2000.325633
monovloose_2018_bin1,monovtight_2018_bin2,1005.186465
monovloose_2018_bin1,monovtight_2018_bin3,828.3640614
monovloose_2018_bin1,monovtight_2018_bin4,330.1982152
monovloose_2018_bin1,monovtight_2018_bin5,139.9796613
monovloose_2018_bin1,monovtight_2018_bin6,31.26413767
monovloose_2018_bin2,monovtau21_2016_bin0,378.2287157
monovloose_2018_bin2,monovtau21_2016_bin1,369.4568457
monovloose_2018_bin2,monovtau21_2016_bin2,346.6133964
monovloose_2018_bin2,monovtau21_2016_bin3,202.4795709
monovloose_2018_bin2,monovtau21_2016_bin4,50.42740081
monovloose_2018_bin2,monovtau21_2016_bin5,7.156057162
monovloose_2018_bin2,monovtau21_2016_bin6,5.757025169
monovloose_2018_bin2,monovloose_2017_bin0,3014.135629
monovloose_2018_bin2,monovloose_2017_bin1,1890.557523
monovloose_2018_bin2,monovloose_2017_bin2,1059.488537
monovloose_2018_bin2,monovloose_2017_bin3,726.4666769
monovloose_2018_bin2,monovloose_2017_bin4,247.1218832
monovloose_2018_bin2,monovloose_2017_bin5,91.97354552
monovloose_2018_bin2,monovloose_2017_bin6,37.30337896
monovloose_2018_bin2,monovloose_2018_bin0,13412.39805
monovloose_2018_bin2,monovloose_2018_bin1,8878.252476
monovloose_2018_bin2,monovloose_2018_bin2,6768.169007
monovloose_2018_bin2,monovloose_2018_bin3,3486.182038
monovloose_2018_bin2,monovloose_2018_bin4,1131.217729
monovloose_2018_bin2,monovloose_2018_bin5,447.5099852
monovloose_2018_bin2,monovloose_2018_bin6,159.8705632
monovloose_2018_bin2,monovtight_2017_bin0,351.2516565
monovloose_2018_bin2,monovtight_2017_bin1,254.2379963
monovloose_2018_bin2,monovtight_2017_bin2,163.9004339
monovloose_2018_bin2,monovtight_2017_bin3,111.8633349
monovloose_2018_bin2,monovtight_2017_bin4,13.05343273
monovloose_2018_bin2,monovtight_2017_bin5,13.33249429
monovloose_2018_bin2,monovtight_2017_bin6,4.65598332
monovloose_2018_bin2,monovtight_2018_bin0,1687.804569
monovloose_2018_bin2,monovtight_2018_bin1,1148.642612
monovloose_2018_bin2,monovtight_2018_bin2,525.3340239
monovloose_2018_bin2,monovtight_2018_bin3,388.7757089
monovloose_2018_bin2,monovtight_2018_bin4,142.3064277
monovloose_2018_bin2,monovtight_2018_bin5,62.08532281
monovloose_2018_bin2,monovtight_2018_bin6,8.482003954
monovloose_2018_bin3,monovtau21_2016_bin0,-61.25271701
monovloose_2018_bin3,monovtau21_2016_bin1,194.0694342
monovloose_2018_bin3,monovtau21_2016_bin2,182.9621043
monovloose_2018_bin3,monovtau21_2016_bin3,132.8483784
monovloose_2018_bin3,monovtau21_2016_bin4,39.06082402
monovloose_2018_bin3,monovtau21_2016_bin5,8.894201284
monovloose_2018_bin3,monovtau21_2016_bin6,4.954394516
monovloose_2018_bin3,monovloose_2017_bin0,1936.835563
monovloose_2018_bin3,monovloose_2017_bin1,1298.084712
monovloose_2018_bin3,monovloose_2017_bin2,665.199306
monovloose_2018_bin3,monovloose_2017_bin3,498.3965826
monovloose_2018_bin3,monovloose_2017_bin4,145.2428661
monovloose_2018_bin3,monovloose_2017_bin5,63.23216891
monovloose_2018_bin3,monovloose_2017_bin6,18.95711814
monovloose_2018_bin3,monovloose_2018_bin0,9695.541933
monovloose_2018_bin3,monovloose_2018_bin1,6289.911602
monovloose_2018_bin3,monovloose_2018_bin2,3486.182038
monovloose_2018_bin3,monovloose_2018_bin3,4189.186246
monovloose_2018_bin3,monovloose_2018_bin4,1059.82264
monovloose_2018_bin3,monovloose_2018_bin5,460.6751774
monovloose_2018_bin3,monovloose_2018_bin6,172.691345
monovloose_2018_bin3,monovtight_2017_bin0,112.877601
monovloose_2018_bin3,monovtight_2017_bin1,84.6903727
monovloose_2018_bin3,monovtight_2017_bin2,117.0486427
monovloose_2018_bin3,monovtight_2017_bin3,69.41167248
monovloose_2018_bin3,monovtight_2017_bin4,14.11259837
monovloose_2018_bin3,monovtight_2017_bin5,7.605605021
monovloose_2018_bin3,monovtight_2017_bin6,-1.012788512
monovloose_2018_bin3,monovtight_2018_bin0,1349.828636
monovloose_2018_bin3,monovtight_2018_bin1,805.343971
monovloose_2018_bin3,monovtight_2018_bin2,338.8425041
monovloose_2018_bin3,monovtight_2018_bin3,260.0775632
monovloose_2018_bin3,monovtight_2018_bin4,74.17065509
monovloose_2018_bin3,monovtight_2018_bin5,34.94198945
monovloose_2018_bin3,monovtight_2018_bin6,-0.7184687184
monovloose_2018_bin4,monovtau21_2016_bin0,-180.3855498
monovloose_2018_bin4,monovtau21_2016_bin1,22.04908908
monovloose_2018_bin4,monovtau21_2016_bin2,24.5979399
monovloose_2018_bin4,monovtau21_2016_bin3,67.24854721
monovloose_2018_bin4,monovtau21_2016_bin4,16.17756118
monovloose_2018_bin4,monovtau21_2016_bin5,-1.666429896
monovloose_2018_bin4,monovtau21_2016_bin6,1.384091629
monovloose_2018_bin4,monovloose_2017_bin0,852.0944629
monovloose_2018_bin4,monovloose_2017_bin1,515.0252223
monovloose_2018_bin4,monovloose_2017_bin2,257.0705666
monovloose_2018_bin4,monovloose_2017_bin3,175.034603
monovloose_2018_bin4,monovloose_2017_bin4,43.91081265
monovloose_2018_bin4,monovloose_2017_bin5,22.27714223
monovloose_2018_bin4,monovloose_2017_bin6,10.04299428
monovloose_2018_bin4,monovloose_2018_bin0,2718.798134
monovloose_2018_bin4,monovloose_2018_bin1,1908.08927
monovloose_2018_bin4,monovloose_2018_bin2,1131.217729
monovloose_2018_bin4,monovloose_2018_bin3,1059.82264
monovloose_2018_bin4,monovloose_2018_bin4,759.7636846
monovloose_2018_bin4,monovloose_2018_bin5,196.5170258
monovloose_2018_bin4,monovloose_2018_bin6,77.54286984
monovloose_2018_bin4,monovtight_2017_bin0,64.89255377
monovloose_2018_bin4,monovtight_2017_bin1,19.07730973
monovloose_2018_bin4,monovtight_2017_bin2,35.32592608
monovloose_2018_bin4,monovtight_2017_bin3,38.00993793
monovloose_2018_bin4,monovtight_2017_bin4,12.69655872
monovloose_2018_bin4,monovtight_2017_bin5,5.030504633
monovloose_2018_bin4,monovtight_2017_bin6,0.3029622713
monovloose_2018_bin4,monovtight_2018_bin0,427.2193164
monovloose_2018_bin4,monovtight_2018_bin1,263.4779767
monovloose_2018_bin4,monovtight_2018_bin2,91.22111364
monovloose_2018_bin4,monovtight_2018_bin3,63.32840202
monovloose_2018_bin4,monovtight_2018_bin4,9.245046786
monovloose_2018_bin4,monovtight_2018_bin5,1.240766736
monovloose_2018_bin4,monovtight_2018_bin6,-5.715621027
monovloose_2018_bin5,monovtau21_2016_bin0,-57.60522212
monovloose_2018_bin5,monovtau21_2016_bin1,-4.820413988
monovloose_2018_bin5,monovtau21_2016_bin2,19.38255616
monovloose_2018_bin5,monovtau21_2016_bin3,-5.014000912
monovloose_2018_bin5,monovtau21_2016_bin4,6.360058059
monovloose_2018_bin5,monovtau21_2016_bin5,-0.8607470548
monovloose_2018_bin5,monovtau21_2016_bin6,0.09185373043
monovloose_2018_bin5,monovloose_2017_bin0,361.6185666
monovloose_2018_bin5,monovloose_2017_bin1,204.0810509
monovloose_2018_bin5,monovloose_2017_bin2,94.20329726
monovloose_2018_bin5,monovloose_2017_bin3,88.07954845
monovloose_2018_bin5,monovloose_2017_bin4,27.10617232
monovloose_2018_bin5,monovloose_2017_bin5,13.09213428
monovloose_2018_bin5,monovloose_2017_bin6,4.581235355
monovloose_2018_bin5,monovloose_2018_bin0,959.7426261
monovloose_2018_bin5,monovloose_2018_bin1,716.2032974
monovloose_2018_bin5,monovloose_2018_bin2,447.5099852
monovloose_2018_bin5,monovloose_2018_bin3,460.6751774
monovloose_2018_bin5,monovloose_2018_bin4,196.5170258
monovloose_2018_bin5,monovloose_2018_bin5,222.399241
monovloose_2018_bin5,monovloose_2018_bin6,41.42712981
monovloose_2018_bin5,monovtight_2017_bin0,27.78460232
monovloose_2018_bin5,monovtight_2017_bin1,13.92975572
monovloose_2018_bin5,monovtight_2017_bin2,19.5857454
monovloose_2018_bin5,monovtight_2017_bin3,14.59805638
monovloose_2018_bin5,monovtight_2017_bin4,1.357136513
monovloose_2018_bin5,monovtight_2017_bin5,2.00855322
monovloose_2018_bin5,monovtight_2017_bin6,-0.01812593692
monovloose_2018_bin5,monovtight_2018_bin0,176.1931436
monovloose_2018_bin5,monovtight_2018_bin1,91.30739735
monovloose_2018_bin5,monovtight_2018_bin2,24.88619937
monovloose_2018_bin5,monovtight_2018_bin3,15.22704571
monovloose_2018_bin5,monovtight_2018_bin4,3.173078852
monovloose_2018_bin5,monovtight_2018_bin5,0.5732748222
monovloose_2018_bin5,monovtight_2018_bin6,-3.282187732
monovloose_2018_bin6,monovtau21_2016_bin0,27.68131119
monovloose_2018_bin6,monovtau21_2016_bin1,-11.70654717
monovloose_2018_bin6,monovtau21_2016_bin2,1.274243716
monovloose_2018_bin6,monovtau21_2016_bin3,-10.23387563
monovloose_2018_bin6,monovtau21_2016_bin4,2.898619593
monovloose_2018_bin6,monovtau21_2016_bin5,1.528763658
monovloose_2018_bin6,monovtau21_2016_bin6,-0.4033800928
monovloose_2018_bin6,monovloose_2017_bin0,105.3434855
monovloose_2018_bin6,monovloose_2017_bin1,66.33297659
monovloose_2018_bin6,monovloose_2017_bin2,42.50883773
monovloose_2018_bin6,monovloose_2017_bin3,24.94523703
monovloose_2018_bin6,monovloose_2017_bin4,8.758441376
monovloose_2018_bin6,monovloose_2017_bin5,3.250003145
monovloose_2018_bin6,monovloose_2017_bin6,0.02037294487
monovloose_2018_bin6,monovloose_2018_bin0,246.4059444
monovloose_2018_bin6,monovloose_2018_bin1,203.4777611
monovloose_2018_bin6,monovloose_2018_bin2,159.8705632
monovloose_2018_bin6,monovloose_2018_bin3,172.691345
monovloose_2018_bin6,monovloose_2018_bin4,77.54286984
monovloose_2018_bin6,monovloose_2018_bin5,41.42712981
monovloose_2018_bin6,monovloose_2018_bin6,46.97769506
monovloose_2018_bin6,monovtight_2017_bin0,19.66396371
monovloose_2018_bin6,monovtight_2017_bin1,8.652829996
monovloose_2018_bin6,monovtight_2017_bin2,7.280709435
monovloose_2018_bin6,monovtight_2017_bin3,1.266379935
monovloose_2018_bin6,monovtight_2017_bin4,1.227183033
monovloose_2018_bin6,monovtight_2017_bin5,-0.9912354262
monovloose_2018_bin6,monovtight_2017_bin6,-0.6997179939
monovloose_2018_bin6,monovtight_2018_bin0,53.90567381
monovloose_2018_bin6,monovtight_2018_bin1,33.35012192
monovloose_2018_bin6,monovtight_2018_bin2,11.25400571
monovloose_2018_bin6,monovtight_2018_bin3,-1.894537378
monovloose_2018_bin6,monovtight_2018_bin4,-1.416028791
monovloose_2018_bin6,monovtight_2018_bin5,-1.92334927
monovloose_2018_bin6,monovtight_2018_bin6,-2.41203826
monovtight_2017_bin0,monovtau21_2016_bin0,-477.2380028
monovtight_2017_bin0,monovtau21_2016_bin1,146.0264207
monovtight_2017_bin0,monovtau21_2016_bin2,-112.5370207
monovtight_2017_bin0,monovtau21_2016_bin3,-4.775110906
monovtight_2017_bin0,monovtau21_2016_bin4,-10.97271864
monovtight_2017_bin0,monovtau21_2016_bin5,-13.88066951
monovtight_2017_bin0,monovtau21_2016_bin6,-7.199356567
monovtight_2017_bin0,monovloose_2017_bin0,5275.721199
monovtight_2017_bin0,monovloose_2017_bin1,3092.711368
monovtight_2017_bin0,monovloose_2017_bin2,1488.343217
monovtight_2017_bin0,monovloose_2017_bin3,1140.876577
monovtight_2017_bin0,monovloose_2017_bin4,269.7085874
monovtight_2017_bin0,monovloose_2017_bin5,82.17794468
monovtight_2017_bin0,monovloose_2017_bin6,20.37111468
monovtight_2017_bin0,monovloose_2018_bin0,1478.43019
monovtight_2017_bin0,monovloose_2018_bin1,1037.140329
monovtight_2017_bin0,monovloose_2018_bin2,351.2516565
monovtight_2017_bin0,monovloose_2018_bin3,112.877601
monovtight_2017_bin0,monovloose_2018_bin4,64.89255377
monovtight_2017_bin0,monovloose_2018_bin5,27.78460232
monovtight_2017_bin0,monovloose_2018_bin6,19.66396371
monovtight_2017_bin0,monovtight_2017_bin0,4694.932357
monovtight_2017_bin0,monovtight_2017_bin1,1220.832137
monovtight_2017_bin0,monovtight_2017_bin2,661.4241243
monovtight_2017_bin0,monovtight_2017_bin3,351.3663858
monovtight_2017_bin0,monovtight_2017_bin4,50.95000479
monovtight_2017_bin0,monovtight_2017_bin5,2.253679687
monovtight_2017_bin0,monovtight_2017_bin6,-4.480834959
monovtight_2017_bin0,monovtight_2018_bin0,672.9913456
monovtight_2017_bin0,monovtight_2018_bin1,307.9861922
monovtight_2017_bin0,monovtight_2018_bin2,102.3059285
monovtight_2017_bin0,monovtight_2018_bin3,109.8333809
monovtight_2017_bin0,monovtight_2018_bin4,65.12733128
monovtight_2017_bin0,monovtight_2018_bin5,13.06762224
monovtight_2017_bin0,monovtight_2018_bin6,-0.4613371717
monovtight_2017_bin1,monovtau21_2016_bin0,74.03963199
monovtight_2017_bin1,monovtau21_2016_bin1,225.3993956
monovtight_2017_bin1,monovtau21_2016_bin2,4.325412557
monovtight_2017_bin1,monovtau21_2016_bin3,16.46365953
monovtight_2017_bin1,monovtau21_2016_bin4,3.910077967
monovtight_2017_bin1,monovtau21_2016_bin5,-2.597142821
monovtight_2017_bin1,monovtau21_2016_bin6,-2.081616712
monovtight_2017_bin1,monovloose_2017_bin0,3277.287378
monovtight_2017_bin1,monovloose_2017_bin1,1910.305613
monovtight_2017_bin1,monovloose_2017_bin2,884.4029805
monovtight_2017_bin1,monovloose_2017_bin3,657.1702635
monovtight_2017_bin1,monovloose_2017_bin4,168.4671084
monovtight_2017_bin1,monovloose_2017_bin5,58.37603624
monovtight_2017_bin1,monovloose_2017_bin6,14.77268114
monovtight_2017_bin1,monovloose_2018_bin0,868.5277136
monovtight_2017_bin1,monovloose_2018_bin1,539.6118563
monovtight_2017_bin1,monovloose_2018_bin2,254.2379963
monovtight_2017_bin1,monovloose_2018_bin3,84.6903727
monovtight_2017_bin1,monovloose_2018_bin4,19.07730973
monovtight_2017_bin1,monovloose_2018_bin5,13.92975572
monovtight_2017_bin1,monovloose_2018_bin6,8.652829996
monovtight_2017_bin1,monovtight_2017_bin0,1220.832137
monovtight_2017_bin1,monovtight_2017_bin1,1897.913137
monovtight_2017_bin1,monovtight_2017_bin2,466.5659721
monovtight_2017_bin1,monovtight_2017_bin3,291.5247982
monovtight_2017_bin1,monovtight_2017_bin4,85.03057123
monovtight_2017_bin1,monovtight_2017_bin5,24.39672082
monovtight_2017_bin1,monovtight_2017_bin6,6.36785263
monovtight_2017_bin1,monovtight_2018_bin0,333.390238
monovtight_2017_bin1,monovtight_2018_bin1,184.7420637
monovtight_2017_bin1,monovtight_2018_bin2,80.35699832
monovtight_2017_bin1,monovtight_2018_bin3,57.08354334
monovtight_2017_bin1,monovtight_2018_bin4,46.85380624
monovtight_2017_bin1,monovtight_2018_bin5,10.9122364
monovtight_2017_bin1,monovtight_2018_bin6,4.648992122
monovtight_2017_bin2,monovtau21_2016_bin0,-45.55182079
monovtight_2017_bin2,monovtau21_2016_bin1,67.51580119
monovtight_2017_bin2,monovtau21_2016_bin2,43.18870655
monovtight_2017_bin2,monovtau21_2016_bin3,-25.07702927
monovtight_2017_bin2,monovtau21_2016_bin4,-3.737715723
monovtight_2017_bin2,monovtau21_2016_bin5,12.60925184
monovtight_2017_bin2,monovtau21_2016_bin6,-2.396449801
monovtight_2017_bin2,monovloose_2017_bin0,1779.963024
monovtight_2017_bin2,monovloose_2017_bin1,992.4312633
monovtight_2017_bin2,monovloose_2017_bin2,472.2077863
monovtight_2017_bin2,monovloose_2017_bin3,332.5016534
monovtight_2017_bin2,monovloose_2017_bin4,78.5174097
monovtight_2017_bin2,monovloose_2017_bin5,34.05350074
monovtight_2017_bin2,monovloose_2017_bin6,7.970030375
monovtight_2017_bin2,monovloose_2018_bin0,357.9316543
monovtight_2017_bin2,monovloose_2018_bin1,346.6340321
monovtight_2017_bin2,monovloose_2018_bin2,163.9004339
monovtight_2017_bin2,monovloose_2018_bin3,117.0486427
monovtight_2017_bin2,monovloose_2018_bin4,35.32592608
monovtight_2017_bin2,monovloose_2018_bin5,19.5857454
monovtight_2017_bin2,monovloose_2018_bin6,7.280709435
monovtight_2017_bin2,monovtight_2017_bin0,661.4241243
monovtight_2017_bin2,monovtight_2017_bin1,466.5659721
monovtight_2017_bin2,monovtight_2017_bin2,768.0578722
monovtight_2017_bin2,monovtight_2017_bin3,217.3747899
monovtight_2017_bin2,monovtight_2017_bin4,77.48832471
monovtight_2017_bin2,monovtight_2017_bin5,31.80630947
monovtight_2017_bin2,monovtight_2017_bin6,12.40452019
monovtight_2017_bin2,monovtight_2018_bin0,160.0067941
monovtight_2017_bin2,monovtight_2018_bin1,97.92064643
monovtight_2017_bin2,monovtight_2018_bin2,32.4940272
monovtight_2017_bin2,monovtight_2018_bin3,40.16640381
monovtight_2017_bin2,monovtight_2018_bin4,20.96220817
monovtight_2017_bin2,monovtight_2018_bin5,0.5447983023
monovtight_2017_bin2,monovtight_2018_bin6,-2.609858547
monovtight_2017_bin3,monovtau21_2016_bin0,148.7547194
monovtight_2017_bin3,monovtau21_2016_bin1,93.54968867
monovtight_2017_bin3,monovtau21_2016_bin2,43.67455158
monovtight_2017_bin3,monovtau21_2016_bin3,11.81996472
monovtight_2017_bin3,monovtau21_2016_bin4,5.954044821
monovtight_2017_bin3,monovtau21_2016_bin5,-4.414348325
monovtight_2017_bin3,monovtau21_2016_bin6,0.8874954224
monovtight_2017_bin3,monovloose_2017_bin0,1499.675759
monovtight_2017_bin3,monovloose_2017_bin1,671.4149017
monovtight_2017_bin3,monovloose_2017_bin2,352.3646935
monovtight_2017_bin3,monovloose_2017_bin3,168.3131661
monovtight_2017_bin3,monovloose_2017_bin4,27.36272131
monovtight_2017_bin3,monovloose_2017_bin5,-1.289815719
monovtight_2017_bin3,monovloose_2017_bin6,-0.6304509988
monovtight_2017_bin3,monovloose_2018_bin0,284.7204591
monovtight_2017_bin3,monovloose_2018_bin1,218.5503401
monovtight_2017_bin3,monovloose_2018_bin2,111.8633349
monovtight_2017_bin3,monovloose_2018_bin3,69.41167248
monovtight_2017_bin3,monovloose_2018_bin4,38.00993793
monovtight_2017_bin3,monovloose_2018_bin5,14.59805638
monovtight_2017_bin3,monovloose_2018_bin6,1.266379935
