#: table_doi: 10.17182/hepdata.106115.v2/t6
#: name: Signal templates, DMsimp, spin-0, Mono-V ($\tau_{21}$)
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_dmsimp,_spin-0,_mono-v_($\tau_{21}$).yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET JET
#: keyword cmenergies: 13000.0
#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
#: Production mode,,,monov
#: $m_{med}$,,,300.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,6.9959,0.069847,-0.069847
325.0,300.0,350.0,7.6638,0.073212,-0.073212
375.0,350.0,400.0,6.2991,0.066396,-0.066396
450.0,400.0,500.0,7.9292,0.074464,-0.074464
550.0,500.0,600.0,3.9813,0.052765,-0.052765
675.0,600.0,750.0,2.3577,0.040549,-0.040549
875.0,750.0,1000.0,1.2761,0.029856,-0.029856

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,350.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,4.2032,0.048132,-0.048132
325.0,300.0,350.0,4.744,0.051318,-0.051318
375.0,350.0,400.0,3.9388,0.046738,-0.046738
450.0,400.0,500.0,5.1261,0.053279,-0.053279
550.0,500.0,600.0,2.6495,0.038281,-0.038281
675.0,600.0,750.0,1.612,0.029802,-0.029802
875.0,750.0,1000.0,0.94038,0.022746,-0.022746

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,400.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,2.2336,0.022186,-0.022186
325.0,300.0,350.0,2.5244,0.023659,-0.023659
375.0,350.0,400.0,2.1892,0.022027,-0.022027
450.0,400.0,500.0,2.9748,0.025625,-0.025625
550.0,500.0,600.0,1.562,0.018592,-0.018592
675.0,600.0,750.0,1.0114,0.014944,-0.014944
875.0,750.0,1000.0,0.57878,0.0113,-0.0113

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,450.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,1.471,0.0201,-0.0201
325.0,300.0,350.0,1.6994,0.021705,-0.021705
375.0,350.0,400.0,1.5041,0.020389,-0.020389
450.0,400.0,500.0,2.1557,0.024396,-0.024396
550.0,500.0,600.0,1.17,0.017948,-0.017948
675.0,600.0,750.0,0.80998,0.014934,-0.014934
875.0,750.0,1000.0,0.47446,0.011434,-0.011434

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,150.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.66078,0.0078649,-0.0078649
325.0,300.0,350.0,0.78012,0.0085861,-0.0085861
375.0,350.0,400.0,0.72495,0.0082674,-0.0082674
450.0,400.0,500.0,1.0719,0.010042,-0.010042
550.0,500.0,600.0,0.61983,0.0076462,-0.0076462
675.0,600.0,750.0,0.42893,0.0063501,-0.0063501
875.0,750.0,1000.0,0.27772,0.0051083,-0.0051083

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,1.0005,0.010104,-0.010104
325.0,300.0,350.0,1.204,0.011131,-0.011131
375.0,350.0,400.0,1.1066,0.010668,-0.010668
450.0,400.0,500.0,1.5951,0.012783,-0.012783
550.0,500.0,600.0,0.91992,0.0097179,-0.0097179
675.0,600.0,750.0,0.64977,0.0081663,-0.0081663
875.0,750.0,1000.0,0.40067,0.0064058,-0.0064058

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,200.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.33817,0.00348,-0.00348
325.0,300.0,350.0,0.4201,0.0038933,-0.0038933
375.0,350.0,400.0,0.38504,0.0037292,-0.0037292
450.0,400.0,500.0,0.57406,0.0045488,-0.0045488
550.0,500.0,600.0,0.32937,0.0034428,-0.0034428
675.0,600.0,750.0,0.23354,0.0028948,-0.0028948
875.0,750.0,1000.0,0.15022,0.0023188,-0.0023188

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,225.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.163,0.0016545,-0.0016545
325.0,300.0,350.0,0.19713,0.0018251,-0.0018251
375.0,350.0,400.0,0.18237,0.0017533,-0.0017533
450.0,400.0,500.0,0.26971,0.0021312,-0.0021312
550.0,500.0,600.0,0.16155,0.0016496,-0.0016496
675.0,600.0,750.0,0.11213,0.0013742,-0.0013742
875.0,750.0,1000.0,0.073431,0.0011096,-0.0011096

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,275.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.0077989,8.4033e-05,-8.4033e-05
325.0,300.0,350.0,0.010142,9.6337e-05,-9.6337e-05
375.0,350.0,400.0,0.010057,9.5817e-05,-9.5817e-05
450.0,400.0,500.0,0.016458,0.00012252,-0.00012252
550.0,500.0,600.0,0.011202,0.00010113,-0.00010113
675.0,600.0,750.0,0.0092171,9.1598e-05,-9.1598e-05
875.0,750.0,1000.0,0.0075047,8.2571e-05,-8.2571e-05

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,50.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.97439,0.0098893,-0.0098893
325.0,300.0,350.0,1.17,0.010872,-0.010872
375.0,350.0,400.0,1.0556,0.01033,-0.01033
450.0,400.0,500.0,1.5217,0.012369,-0.012369
550.0,500.0,600.0,0.88011,0.009405,-0.009405
675.0,600.0,750.0,0.60569,0.0077946,-0.0077946
875.0,750.0,1000.0,0.3752,0.0061289,-0.0061289

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,19.02,0.18023,-0.18023
325.0,300.0,350.0,18.321,0.17748,-0.17748
375.0,350.0,400.0,13.681,0.15327,-0.15327
450.0,400.0,500.0,15.164,0.16123,-0.16123
550.0,500.0,600.0,6.4738,0.10531,-0.10531
675.0,600.0,750.0,3.5485,0.077716,-0.077716
875.0,750.0,1000.0,1.7135,0.054024,-0.054024

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,20.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,19.097,0.18361,-0.18361
325.0,300.0,350.0,18.567,0.18145,-0.18145
375.0,350.0,400.0,13.792,0.1564,-0.1564
450.0,400.0,500.0,15.491,0.16547,-0.16547
550.0,500.0,600.0,6.4846,0.10711,-0.10711
675.0,600.0,750.0,3.5715,0.079351,-0.079351
875.0,750.0,1000.0,1.7347,0.055467,-0.055467

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,22.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,19.596,0.18936,-0.18936
325.0,300.0,350.0,18.672,0.18561,-0.18561
375.0,350.0,400.0,13.924,0.16025,-0.16025
450.0,400.0,500.0,15.16,0.16689,-0.16689
550.0,500.0,600.0,6.4717,0.10889,-0.10889
675.0,600.0,750.0,3.7064,0.08251,-0.08251
875.0,750.0,1000.0,1.6749,0.055195,-0.055195

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,28.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.63664,0.007216,-0.007216
325.0,300.0,350.0,0.65274,0.0073338,-0.0073338
375.0,350.0,400.0,0.50588,0.0064508,-0.0064508
450.0,400.0,500.0,0.6069,0.0070612,-0.0070612
550.0,500.0,600.0,0.27833,0.0047872,-0.0047872
675.0,600.0,750.0,0.16825,0.0037146,-0.0037146
875.0,750.0,1000.0,0.082688,0.0025978,-0.0025978

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,600.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.52321,0.006951,-0.006951
325.0,300.0,350.0,0.6453,0.0077459,-0.0077459
375.0,350.0,400.0,0.60964,0.0075249,-0.0075249
450.0,400.0,500.0,0.93987,0.009332,-0.009332
550.0,500.0,600.0,0.56238,0.0072168,-0.0072168
675.0,600.0,750.0,0.4218,0.0062488,-0.0062488
875.0,750.0,1000.0,0.29238,0.0052005,-0.0052005

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,700.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.27433,0.0030654,-0.0030654
325.0,300.0,350.0,0.3583,0.0035206,-0.0035206
375.0,350.0,400.0,0.34914,0.0034749,-0.0034749
450.0,400.0,500.0,0.56728,0.0044246,-0.0044246
550.0,500.0,600.0,0.37167,0.0035784,-0.0035784
675.0,600.0,750.0,0.29274,0.0031742,-0.0031742
875.0,750.0,1000.0,0.21642,0.0027285,-0.0027285

#: Coupling type,,,Pseudoscalar
#: Production mode,,,monov
#: $m_{med}$,,,800.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.15613,0.0016975,-0.0016975
325.0,300.0,350.0,0.20462,0.0019498,-0.0019498
375.0,350.0,400.0,0.20687,0.0019592,-0.0019592
450.0,400.0,500.0,0.35044,0.0025481,-0.0025481
550.0,500.0,600.0,0.24073,0.0021116,-0.0021116
675.0,600.0,750.0,0.19543,0.0019004,-0.0019004
875.0,750.0,1000.0,0.1613,0.0017261,-0.0017261

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,77.537,2.6783,-2.6783
325.0,300.0,350.0,57.239,2.2931,-2.2931
375.0,350.0,400.0,33.009,1.7493,-1.7493
450.0,400.0,500.0,27.369,1.5889,-1.5889
550.0,500.0,600.0,7.0113,0.79837,-0.79837
675.0,600.0,750.0,2.7089,0.49984,-0.49984
875.0,750.0,1000.0,0.58363,0.22835,-0.22835

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,40.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,75.799,2.6713,-2.6713
325.0,300.0,350.0,62.433,2.4361,-2.4361
375.0,350.0,400.0,35.161,1.8204,-1.8204
450.0,400.0,500.0,28.39,1.6472,-1.6472
550.0,500.0,600.0,8.6357,0.9013,-0.9013
675.0,600.0,750.0,2.3631,0.47344,-0.47344
875.0,750.0,1000.0,0.69209,0.25536,-0.25536

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,45.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,78.883,2.7382,-2.7382
325.0,300.0,350.0,62.86,2.4488,-2.4488
375.0,350.0,400.0,36.924,1.8714,-1.8714
450.0,400.0,500.0,25.508,1.5461,-1.5461
550.0,500.0,600.0,7.0228,0.80573,-0.80573
675.0,600.0,750.0,2.2636,0.45987,-0.45987
875.0,750.0,1000.0,0.85547,0.28624,-0.28624

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,55.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,2.3931,0.068494,-0.068494
325.0,300.0,350.0,2.1681,0.065405,-0.065405
375.0,350.0,400.0,1.3512,0.051401,-0.051401
450.0,400.0,500.0,1.3054,0.050442,-0.050442
550.0,500.0,600.0,0.50352,0.031384,-0.031384
675.0,600.0,750.0,0.20814,0.020393,-0.020393
875.0,750.0,1000.0,0.058742,0.010727,-0.010727

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,88.115,3.4762,-3.4762
325.0,300.0,350.0,69.827,3.1123,-3.1123
375.0,350.0,400.0,42.832,2.4362,-2.4362
450.0,400.0,500.0,28.336,1.98,-1.98
550.0,500.0,600.0,6.9753,0.9747,-0.9747
675.0,600.0,750.0,2.6987,0.61054,-0.61054
875.0,750.0,1000.0,0.71939,0.32218,-0.32218

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,4.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,87.378,3.5068,-3.5068
325.0,300.0,350.0,68.289,3.1011,-3.1011
375.0,350.0,400.0,36.601,2.2578,-2.2578
450.0,400.0,500.0,25.452,1.8788,-1.8788
550.0,500.0,600.0,8.4977,1.0948,-1.0948
675.0,600.0,750.0,1.8091,0.49919,-0.49919
875.0,750.0,1000.0,0.2913,0.2062,-0.2062

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,6.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,6.2716,0.22452,-0.22452
325.0,300.0,350.0,5.3014,0.20776,-0.20776
375.0,350.0,400.0,3.5567,0.17003,-0.17003
450.0,400.0,500.0,2.7227,0.14786,-0.14786
550.0,500.0,600.0,0.99964,0.09013,-0.09013
675.0,600.0,750.0,0.32393,0.051479,-0.051479
875.0,750.0,1000.0,0.072844,0.024305,-0.024305

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,200.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,59.898,1.7875,-1.7875
325.0,300.0,350.0,48.091,1.6035,-1.6035
375.0,350.0,400.0,27.717,1.2189,-1.2189
450.0,400.0,500.0,25.423,1.1614,-1.1614
550.0,500.0,600.0,8.0971,0.66107,-0.66107
675.0,600.0,750.0,2.4257,0.35847,-0.35847
875.0,750.0,1000.0,0.86359,0.21523,-0.21523

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,300.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,52.492,1.3784,-1.3784
325.0,300.0,350.0,45.584,1.2839,-1.2839
375.0,350.0,400.0,31.49,1.0703,-1.0703
450.0,400.0,500.0,25.436,0.95932,-0.95932
550.0,500.0,600.0,7.0638,0.50458,-0.50458
675.0,600.0,750.0,3.0923,0.33226,-0.33226
875.0,750.0,1000.0,0.54502,0.14128,-0.14128

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,350.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,52.668,1.3723,-1.3723
325.0,300.0,350.0,51.342,1.3649,-1.3649
375.0,350.0,400.0,31.209,1.0621,-1.0621
450.0,400.0,500.0,29.621,1.0312,-1.0312
550.0,500.0,600.0,8.6007,0.55834,-0.55834
675.0,600.0,750.0,2.9846,0.32684,-0.32684
875.0,750.0,1000.0,0.74886,0.16706,-0.16706

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,400.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,46.847,1.1582,-1.1582
325.0,300.0,350.0,43.771,1.1269,-1.1269
375.0,350.0,400.0,28.132,0.90018,-0.90018
450.0,400.0,500.0,28.559,0.9018,-0.9018
550.0,500.0,600.0,8.4217,0.48893,-0.48893
675.0,600.0,750.0,2.9847,0.29204,-0.29204
875.0,750.0,1000.0,0.65455,0.13688,-0.13688

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,450.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,35.151,0.82733,-0.82733
325.0,300.0,350.0,31.864,0.79124,-0.79124
375.0,350.0,400.0,23.553,0.682,-0.682
450.0,400.0,500.0,22.58,0.66253,-0.66253
550.0,500.0,600.0,7.2805,0.37552,-0.37552
675.0,600.0,750.0,2.7353,0.23084,-0.23084
875.0,750.0,1000.0,0.56717,0.10307,-0.10307

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,150.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,16.761,0.4019,-0.4019
325.0,300.0,350.0,16.682,0.40257,-0.40257
375.0,350.0,400.0,12.522,0.34803,-0.34803
450.0,400.0,500.0,12.874,0.35142,-0.35142
550.0,500.0,600.0,4.9748,0.21845,-0.21845
675.0,600.0,750.0,1.8231,0.13152,-0.13152
875.0,750.0,1000.0,0.36948,0.059733,-0.059733

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,23.608,0.5528,-0.5528
325.0,300.0,350.0,22.178,0.53642,-0.53642
375.0,350.0,400.0,16.741,0.46671,-0.46671
450.0,400.0,500.0,18.129,0.48273,-0.48273
550.0,500.0,600.0,5.95,0.2761,-0.2761
675.0,600.0,750.0,2.3785,0.17597,-0.17597
875.0,750.0,1000.0,0.65722,0.092909,-0.092909

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,200.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,10.001,0.23882,-0.23882
325.0,300.0,350.0,10.042,0.24052,-0.24052
375.0,350.0,400.0,7.9161,0.2131,-0.2131
450.0,400.0,500.0,8.1326,0.21467,-0.21467
550.0,500.0,600.0,3.048,0.13152,-0.13152
675.0,600.0,750.0,1.0648,0.077513,-0.077513
875.0,750.0,1000.0,0.32144,0.043053,-0.043053

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,225.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,4.9567,0.11746,-0.11746
325.0,300.0,350.0,4.9221,0.11731,-0.11731
375.0,350.0,400.0,3.7236,0.10166,-0.10166
450.0,400.0,500.0,3.943,0.10485,-0.10485
550.0,500.0,600.0,1.4028,0.062055,-0.062055
675.0,600.0,750.0,0.53448,0.03852,-0.03852
875.0,750.0,1000.0,0.15211,0.020595,-0.020595

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,275.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,0.12641,0.0029412,-0.0029412
325.0,300.0,350.0,0.13741,0.0030742,-0.0030742
375.0,350.0,400.0,0.11652,0.0028285,-0.0028285
450.0,400.0,500.0,0.14325,0.0031345,-0.0031345
550.0,500.0,600.0,0.067011,0.002137,-0.002137
675.0,600.0,750.0,0.032756,0.001484,-0.001484
875.0,750.0,1000.0,0.012284,0.00091043,-0.00091043

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,50.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,23.146,0.54212,-0.54212
325.0,300.0,350.0,22.968,0.54048,-0.54048
375.0,350.0,400.0,16.256,0.45306,-0.45306
450.0,400.0,500.0,16.886,0.46166,-0.46166
550.0,500.0,600.0,6.4091,0.28452,-0.28452
675.0,600.0,750.0,2.0774,0.16134,-0.16134
875.0,750.0,1000.0,0.76868,0.099075,-0.099075

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,76.691,3.0315,-3.0315
325.0,300.0,350.0,67.982,2.8513,-2.8513
375.0,350.0,400.0,38.663,2.1442,-2.1442
450.0,400.0,500.0,30.479,1.9066,-1.9066
550.0,500.0,600.0,8.6103,1.0075,-1.0075
675.0,600.0,750.0,1.8695,0.46824,-0.46824
875.0,750.0,1000.0,0.96335,0.341,-0.341

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,20.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
275.0,250.0,300.0,84.217,3.2032,-3.2032
325.0,300.0,350.0,65.806,2.8401,-2.8401
375.0,350.0,400.0,37.06,2.1286,-2.1286
450.0,400.0,500.0,30.346,1.9251,-1.9251
550.0,500.0,600.0,8.428,1.013,-1.013
675.0,600.0,750.0,2.8865,0.59204,-0.59204
875.0,750.0,1000.0,0.94148,0.3396,-0.3396

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,22.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
