#: table_doi: 10.17182/hepdata.106115.v2/t29
#: name: Cut flow for Mono-V (low purity), Leptoquark
#: description: Unweighted signal acceptance times efficiency at every cut stage. The requirements called "HCAL mitigation" refer to the requirements imposed in the 2018 data set in order to mitigate the localized failure of the HCAL detector.
#: data_file: cut_flow_for_mono-v_(low_purity),_leptoquark.yaml
#: keyword reactions: P P --> INVISIBLE JET JET
#: keyword phrases: Leptoquark | LQ
#: keyword cmenergies: 13000.0
#: $M_{LQ}$ [GeV],1250.0
#: $\lambda$,0.7
#: Data-taking period,2018
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.74192
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.74192
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.72164
Leading AK8 jet energy fractions,0.72164
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07644
HCAL mitigation (jets),0.07284
HCAL mitigation ($\phi^{miss}$),0.07072
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.07068
Leading AK8 jet DeepAK8 tag (low-purity),0.03124

#: $M_{LQ}$ [GeV],1500.0
#: $\lambda$,0.5
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.96772
$p_{T}^{miss} > 250$ GeV,0.91704
$p_{T}^{miss}$ quality filters,0.91188
Electron veto,0.90888
Muon veto,0.90604
Tau veto,0.88672
B jet veto,0.88672
Photon veto,0.87172
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.75168
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.75164
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.731
Leading AK8 jet energy fractions,0.731
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07436
HCAL mitigation (jets),0.07436
HCAL mitigation ($\phi^{miss}$),0.07436
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.07432
Leading AK8 jet DeepAK8 tag (low-purity),0.03264

#: $M_{LQ}$ [GeV],1500.0
#: $\lambda$,1.0
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.94472
$p_{T}^{miss} > 250$ GeV,0.88076
$p_{T}^{miss}$ quality filters,0.87644
Electron veto,0.87368
Muon veto,0.87084
Tau veto,0.85116
B jet veto,0.85116
Photon veto,0.8362
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.72608
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.726
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.70336
Leading AK8 jet energy fractions,0.70336
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07344
HCAL mitigation (jets),0.06976
HCAL mitigation ($\phi^{miss}$),0.06752
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.06748
Leading AK8 jet DeepAK8 tag (low-purity),0.03092

#: $M_{LQ}$ [GeV],1750.0
#: $\lambda$,1.25
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.91452
$p_{T}^{miss} > 250$ GeV,0.83644
$p_{T}^{miss}$ quality filters,0.83068
Electron veto,0.82784
Muon veto,0.82544
Tau veto,0.80804
B jet veto,0.80804
Photon veto,0.79288
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.68552
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.68528
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.66168
Leading AK8 jet energy fractions,0.66168
Leading AK8 jet $65<m_{SD}<105$ GeV,0.06648
HCAL mitigation (jets),0.06648
HCAL mitigation ($\phi^{miss}$),0.06648
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.06648
Leading AK8 jet DeepAK8 tag (low-purity),0.02872

#: $M_{LQ}$ [GeV],1750.0
#: $\lambda$,1.0
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.93508
$p_{T}^{miss} > 250$ GeV,0.87452
$p_{T}^{miss}$ quality filters,0.87004
Electron veto,0.86716
Muon veto,0.86464
Tau veto,0.84748
B jet veto,0.84748
Photon veto,0.83108
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.72096
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.72092
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.69988
Leading AK8 jet energy fractions,0.69988
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07316
HCAL mitigation (jets),0.06984
HCAL mitigation ($\phi^{miss}$),0.06816
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.06816
Leading AK8 jet DeepAK8 tag (low-purity),0.03016

#: $M_{LQ}$ [GeV],1000.0
#: $\lambda$,0.1
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.9555
$p_{T}^{miss} > 250$ GeV,0.86258
$p_{T}^{miss}$ quality filters,0.8588
Electron veto,0.85396
Muon veto,0.85188
Tau veto,0.82982
B jet veto,0.82982
Photon veto,0.81346
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.6794
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.67934
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.66552
Leading AK8 jet energy fractions,0.66552
Leading AK8 jet $65<m_{SD}<105$ GeV,0.06946
HCAL mitigation (jets),0.06616
HCAL mitigation ($\phi^{miss}$),0.06292
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.0628
Leading AK8 jet DeepAK8 tag (low-purity),0.0301

#: $M_{LQ}$ [GeV],2000.0
#: $\lambda$,1.25
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.89284
$p_{T}^{miss} > 250$ GeV,0.81528
$p_{T}^{miss}$ quality filters,0.81088
Electron veto,0.8084
Muon veto,0.80684
Tau veto,0.78744
B jet veto,0.78744
Photon veto,0.77284
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.66676
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.66672
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.64528
Leading AK8 jet energy fractions,0.64528
Leading AK8 jet $65<m_{SD}<105$ GeV,0.063
HCAL mitigation (jets),0.06008
HCAL mitigation ($\phi^{miss}$),0.05776
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.05776
Leading AK8 jet DeepAK8 tag (low-purity),0.02496

#: $M_{LQ}$ [GeV],2250.0
#: $\lambda$,1.25
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.86632
$p_{T}^{miss} > 250$ GeV,0.78168
$p_{T}^{miss}$ quality filters,0.77624
Electron veto,0.7736
Muon veto,0.772
Tau veto,0.75572
B jet veto,0.75572
Photon veto,0.73912
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.63576
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.63552
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.61348
Leading AK8 jet energy fractions,0.61348
Leading AK8 jet $65<m_{SD}<105$ GeV,0.06128
HCAL mitigation (jets),0.05844
HCAL mitigation ($\phi^{miss}$),0.05672
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.05672
Leading AK8 jet DeepAK8 tag (low-purity),0.02488

#: $M_{LQ}$ [GeV],1500.0
#: $\lambda$,1.0
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.94476
$p_{T}^{miss} > 250$ GeV,0.8784
$p_{T}^{miss}$ quality filters,0.8736
Electron veto,0.87064
Muon veto,0.86776
Tau veto,0.85064
B jet veto,0.85064
Photon veto,0.83664
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.72316
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.723
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.69884
Leading AK8 jet energy fractions,0.69884
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07076
HCAL mitigation (jets),0.07076
HCAL mitigation ($\phi^{miss}$),0.07076
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.07076
Leading AK8 jet DeepAK8 tag (low-purity),0.03132

#: $M_{LQ}$ [GeV],1250.0
#: $\lambda$,0.25
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.96816
$p_{T}^{miss} > 250$ GeV,0.90048
$p_{T}^{miss}$ quality filters,0.89532
Electron veto,0.89148
Muon veto,0.8891
Tau veto,0.87018
B jet veto,0.87018
Photon veto,0.85344
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.73432
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.7341
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.7141
Leading AK8 jet energy fractions,0.7141
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07576
HCAL mitigation (jets),0.07576
HCAL mitigation ($\phi^{miss}$),0.07576
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.07566
Leading AK8 jet DeepAK8 tag (low-purity),0.03578

#: $M_{LQ}$ [GeV],500.0
#: $\lambda$,0.01
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.856
$p_{T}^{miss} > 250$ GeV,0.61213
$p_{T}^{miss}$ quality filters,0.61092
Electron veto,0.60771
Muon veto,0.60614
Tau veto,0.58705
B jet veto,0.58705
Photon veto,0.57775
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.49607
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.49572
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.40833
Leading AK8 jet energy fractions,0.40833
Leading AK8 jet $65<m_{SD}<105$ GeV,0.05678
HCAL mitigation (jets),0.053551
HCAL mitigation ($\phi^{miss}$),0.046678
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.046661
Leading AK8 jet DeepAK8 tag (low-purity),0.026449

#: $M_{LQ}$ [GeV],1250.0
#: $\lambda$,0.5
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.96416
$p_{T}^{miss} > 250$ GeV,0.89536
$p_{T}^{miss}$ quality filters,0.89084
Electron veto,0.88796
Muon veto,0.88556
Tau veto,0.86764
B jet veto,0.86764
Photon veto,0.85222
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.74228
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.74196
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.71596
Leading AK8 jet energy fractions,0.71596
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07506
HCAL mitigation (jets),0.07506
HCAL mitigation ($\phi^{miss}$),0.07506
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.07504
Leading AK8 jet DeepAK8 tag (low-purity),0.03546

#: $M_{LQ}$ [GeV],750.0
#: $\lambda$,0.05
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.92874
$p_{T}^{miss} > 250$ GeV,0.78828
$p_{T}^{miss}$ quality filters,0.78509
Electron veto,0.78023
Muon veto,0.778
Tau veto,0.75714
B jet veto,0.75714
Photon veto,0.74315
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.62059
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.62028
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.59413
Leading AK8 jet energy fractions,0.59413
Leading AK8 jet $65<m_{SD}<105$ GeV,0.06592
HCAL mitigation (jets),0.06592
HCAL mitigation ($\phi^{miss}$),0.06592
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.065885
Leading AK8 jet DeepAK8 tag (low-purity),0.03354

#: $M_{LQ}$ [GeV],1750.0
#: $\lambda$,0.7
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.95744
$p_{T}^{miss} > 250$ GeV,0.9078
$p_{T}^{miss}$ quality filters,0.90164
Electron veto,0.89852
Muon veto,0.89552
Tau veto,0.87796
B jet veto,0.87796
Photon veto,0.86388
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.74308
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.743
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.7236
Leading AK8 jet energy fractions,0.7236
Leading AK8 jet $65<m_{SD}<105$ GeV,0.06984
HCAL mitigation (jets),0.06984
HCAL mitigation ($\phi^{miss}$),0.06984
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.06984
Leading AK8 jet DeepAK8 tag (low-purity),0.03056

#: $M_{LQ}$ [GeV],2250.0
#: $\lambda$,1.5
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.83984
$p_{T}^{miss} > 250$ GeV,0.7352
$p_{T}^{miss}$ quality filters,0.73056
Electron veto,0.72824
Muon veto,0.72684
Tau veto,0.71048
B jet veto,0.71048
Photon veto,0.69708
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.5988
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.59876
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.57216
Leading AK8 jet energy fractions,0.57216
Leading AK8 jet $65<m_{SD}<105$ GeV,0.05764
HCAL mitigation (jets),0.05488
HCAL mitigation ($\phi^{miss}$),0.05336
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.05328
Leading AK8 jet DeepAK8 tag (low-purity),0.02368

#: $M_{LQ}$ [GeV],500.0
#: $\lambda$,0.01
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.85825
$p_{T}^{miss} > 250$ GeV,0.61167
$p_{T}^{miss}$ quality filters,0.61017
Electron veto,0.60701
Muon veto,0.60535
Tau veto,0.58678
B jet veto,0.58678
Photon veto,0.57809
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.49568
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.49503
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.40701
Leading AK8 jet energy fractions,0.40701
Leading AK8 jet $65<m_{SD}<105$ GeV,0.05526
HCAL mitigation (jets),0.05526
HCAL mitigation ($\phi^{miss}$),0.05526
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.05524
Leading AK8 jet DeepAK8 tag (low-purity),0.030813

#: $M_{LQ}$ [GeV],1750.0
#: $\lambda$,1.0
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.93516
$p_{T}^{miss} > 250$ GeV,0.87032
$p_{T}^{miss}$ quality filters,0.86464
Electron veto,0.86184
Muon veto,0.85952
Tau veto,0.84084
B jet veto,0.84084
Photon veto,0.8244
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.71016
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.70988
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.68924
Leading AK8 jet energy fractions,0.68924
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07168
HCAL mitigation (jets),0.07168
HCAL mitigation ($\phi^{miss}$),0.07168
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.07168
Leading AK8 jet DeepAK8 tag (low-purity),0.03136

#: $M_{LQ}$ [GeV],2000.0
#: $\lambda$,1.5
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.87592
$p_{T}^{miss} > 250$ GeV,0.77628
$p_{T}^{miss}$ quality filters,0.7708
Electron veto,0.76832
Muon veto,0.76556
Tau veto,0.74932
B jet veto,0.74932
Photon veto,0.73444
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.63468
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.63436
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.60852
Leading AK8 jet energy fractions,0.60852
Leading AK8 jet $65<m_{SD}<105$ GeV,0.06304
HCAL mitigation (jets),0.06304
HCAL mitigation ($\phi^{miss}$),0.06304
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.06304
Leading AK8 jet DeepAK8 tag (low-purity),0.02872

#: $M_{LQ}$ [GeV],2250.0
#: $\lambda$,1.25
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.87548
$p_{T}^{miss} > 250$ GeV,0.7838
$p_{T}^{miss}$ quality filters,0.7784
Electron veto,0.7758
Muon veto,0.77316
Tau veto,0.75716
B jet veto,0.75716
Photon veto,0.74356
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.63664
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.63648
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.61168
Leading AK8 jet energy fractions,0.61168
Leading AK8 jet $65<m_{SD}<105$ GeV,0.05812
HCAL mitigation (jets),0.05812
HCAL mitigation ($\phi^{miss}$),0.05812
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.05812
Leading AK8 jet DeepAK8 tag (low-purity),0.02476

#: $M_{LQ}$ [GeV],2000.0
#: $\lambda$,1.0
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.92468
$p_{T}^{miss} > 250$ GeV,0.86048
$p_{T}^{miss}$ quality filters,0.85424
Electron veto,0.85172
Muon veto,0.84916
Tau veto,0.83056
B jet veto,0.83056
Photon veto,0.8146
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.6986
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.69824
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.67904
Leading AK8 jet energy fractions,0.67904
Leading AK8 jet $65<m_{SD}<105$ GeV,0.06412
HCAL mitigation (jets),0.06412
HCAL mitigation ($\phi^{miss}$),0.06412
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.06408
Leading AK8 jet DeepAK8 tag (low-purity),0.02812

#: $M_{LQ}$ [GeV],1750.0
#: $\lambda$,1.25
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.91132
$p_{T}^{miss} > 250$ GeV,0.83468
$p_{T}^{miss}$ quality filters,0.83048
Electron veto,0.82824
Muon veto,0.82628
Tau veto,0.80852
B jet veto,0.80852
Photon veto,0.79268
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.68936
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.68916
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.66724
Leading AK8 jet energy fractions,0.66724
Leading AK8 jet $65<m_{SD}<105$ GeV,0.06996
HCAL mitigation (jets),0.06632
HCAL mitigation ($\phi^{miss}$),0.06452
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.06452
Leading AK8 jet DeepAK8 tag (low-purity),0.02984

#: $M_{LQ}$ [GeV],1000.0
#: $\lambda$,0.25
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.95208
$p_{T}^{miss} > 250$ GeV,0.85568
$p_{T}^{miss}$ quality filters,0.85248
Electron veto,0.8491
Muon veto,0.84718
Tau veto,0.8277
B jet veto,0.8277
Photon veto,0.81342
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.70282
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.70256
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.6757
Leading AK8 jet energy fractions,0.6757
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07216
HCAL mitigation (jets),0.06894
HCAL mitigation ($\phi^{miss}$),0.06426
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.06422
Leading AK8 jet DeepAK8 tag (low-purity),0.03148

#: $M_{LQ}$ [GeV],750.0
#: $\lambda$,0.1
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.92639
$p_{T}^{miss} > 250$ GeV,0.78244
$p_{T}^{miss}$ quality filters,0.77952
Electron veto,0.77471
Muon veto,0.77288
Tau veto,0.75192
B jet veto,0.75192
Photon veto,0.7383
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.62156
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.62134
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.59255
Leading AK8 jet energy fractions,0.59255
Leading AK8 jet $65<m_{SD}<105$ GeV,0.0672
HCAL mitigation (jets),0.06313
HCAL mitigation ($\phi^{miss}$),0.0585
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.05847
Leading AK8 jet DeepAK8 tag (low-purity),0.03062

#: $M_{LQ}$ [GeV],2000.0
#: $\lambda$,1.0
#: Data-taking period,2018
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.92156
$p_{T}^{miss} > 250$ GeV,0.86044
$p_{T}^{miss}$ quality filters,0.85596
Electron veto,0.85304
Muon veto,0.8504
Tau veto,0.83176
B jet veto,0.83176
Photon veto,0.81544
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.70112
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.70092
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.68128
Leading AK8 jet energy fractions,0.68128
Leading AK8 jet $65<m_{SD}<105$ GeV,0.06456
HCAL mitigation (jets),0.06176
HCAL mitigation ($\phi^{miss}$),0.06008
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.06004
Leading AK8 jet DeepAK8 tag (low-purity),0.026

#: $M_{LQ}$ [GeV],1250.0
#: $\lambda$,0.7
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.95538
$p_{T}^{miss} > 250$ GeV,0.88106
$p_{T}^{miss}$ quality filters,0.87674
Electron veto,0.87454
Muon veto,0.87232
Tau veto,0.85342
B jet veto,0.85342
Photon veto,0.83884
"$\Delta\phi(jet,p_{T}^{miss}) > 0.5$ rad",0.72872
$\Delta p_{T}^{miss}$ (PF-Calorimeter) $< 0.5$ rad,0.72848
Leading AK8 jet $p_{T} > 200$ GeV and $\eta < 2.4$,0.7016
Leading AK8 jet energy fractions,0.7016
Leading AK8 jet $65<m_{SD}<105$ GeV,0.07448
HCAL mitigation (jets),0.07448
HCAL mitigation ($\phi^{miss}$),0.07448
"$\Delta\phi(\mathrm{PF},\mathrm{Charged}) < 2.0$ rad",0.07444
Leading AK8 jet DeepAK8 tag (low-purity),0.0352

#: $M_{LQ}$ [GeV],1000.0
#: $\lambda$,0.25
#: Data-taking period,2017
Cut stage,Fraction of passing events
Full sample,1.0
Trigger emulation,0.95236
$p_{T}^{miss} > 250$ GeV,0.85202
